HPRT1,29.74991035,29.66599083,29.66763306,29.82752228,29.56467247,29.64792442,29.77368355,29.79397392
MOBKL3,26.04487228,24.2469368,25.58900833,26.08040047,23.96422005,23.89619637,24.34537888,25.04641533
RPSA,31.19683266,31.30340004,31.3358593,31.33564568,31.02808571,31.0516777,31.01291847,31.06650734
TPI1,33.14294052,33.12709427,33.25363922,33.28209305,33.01649475,33.19263458,33.23720169,33.15486145
CTSD,31.97387695,31.73815918,31.7946701,31.75058937,32.22239304,32.12176514,31.92270088,31.80181694
PSMB9,25.03431129,24.39656258,23.87895584,24.74015999,25.00979424,25.32966805,23.93723869,23.725914
FKBP1A,30.20466423,30.03196716,29.94670486,29.9819622,30.29821777,30.0496006,30.5162487,30.35300255
SRSF1,29.75867271,29.75733757,29.79038811,29.68754005,29.63996315,29.73621559,29.7688961,29.68535423
GNAQ,27.16125298,27.14715004,26.85186195,27.15961838,27.39018059,27.47738266,27.41441727,27.37019348
PALM,23.87793922,22.8176651,24.4087925,23.46584511,26.08879471,26.30500793,26.45907593,26.18412018
FABP5,29.76148224,29.7325325,29.65400124,29.71831131,29.74853706,30.25631142,29.41667366,29.83591652
DKK3,30.66805458,30.58530998,30.55928421,30.52999306,31.61227989,31.25394821,32.06792068,32.32873535
ENO3,24.23105621,24.7165432,26.09331512,24.3491993,25.62986946,25.35887337,24.66260338,26.28349686
PSMD4,28.70269394,28.58150673,28.90807533,28.72517204,28.54000854,28.53808403,28.72663498,28.5829792
GNA11,25.13437843,25.14670372,25.0444355,24.82531929,24.58379364,25.56185722,25.36299133,25.34197807
MTX2,26.4571209,26.84421921,26.56379318,26.60611343,26.57657814,26.3989296,24.36143684,26.60879517
RPL6,26.48189926,29.4782505,27.16662598,26.77152824,24.12343216,24.32962227,25.09939957,28.96041489
RPL10,28.26293373,29.35659599,28.39737892,28.53845406,28.21872711,27.73821449,28.07382965,29.10626984
TUBA1B,34.78244019,34.90513229,34.87202072,34.90539932,34.86203003,34.92773438,34.9586525,34.92707062
MGST3,26.6815052,26.54533577,26.17184448,26.48862648,26.83013916,26.76116371,26.81518936,23.39637184
S100A6,28.0518055,28.37823868,28.47992897,27.73117447,27.70028305,26.79265594,27.46154594,27.41256142
PPP1CA,26.23438072,26.4642601,25.80101967,26.4228611,26.20949745,26.1085701,24.0259285,25.88636971
PPP1CC,25.02948189,26.03214645,26.37684822,26.17801476,26.45381355,26.58505821,26.20832634,26.062006
MYL9,30.16794205,30.31202888,30.21662331,30.11284447,30.19131088,30.17474174,30.19213486,30.01491547
IDH3B,27.90063858,27.79958916,27.84941864,27.77912712,27.76110077,27.65294075,27.6118927,27.85839844
GRN,29.55926704,29.76572418,29.46376801,29.72984505,29.80805397,29.80239487,29.60823059,29.5252018
STAT3,27.7091198,27.78487778,27.83013916,27.63103676,28.12124443,27.79643631,28.18985176,27.99927139
ZRANB2,23.46155739,25.41586876,25.76225471,25.56952667,25.80950928,23.95806313,24.35430336,23.77402496
CRYZ,27.50104523,27.73814964,27.92110443,27.81549454,27.93247032,28.04338264,28.01190567,28.20997238
CTH,27.92603493,27.80230331,28.0923481,27.98815155,27.52282906,27.71050072,27.45912361,27.61329842
SRSF11,25.80796242,25.71195793,25.8587532,25.53216553,25.98925781,25.92100334,25.71053886,25.71235085
PLG,29.34899902,29.4966507,29.09282684,29.37067223,30.01385117,30.26405334,29.52151871,30.29142761
DIRAS3,25.26409721,25.36151886,25.60735703,25.64647293,26.00215149,26.05854225,26.04522705,26.11453819
RPS3,30.78970528,30.73811913,30.76675034,30.9106369,30.76667213,30.78066063,30.86489105,30.9256382
CST3,29.97691917,29.67192268,29.92959404,30.09244919,30.25698662,30.08878899,30.31527328,29.78515816
ATP5PO,29.70668411,29.48235321,29.60142899,29.64653587,29.9028244,29.76086235,29.81578445,29.79495049
ECH1,27.05486298,27.24118042,27.18725777,26.78231812,26.80624199,27.04385185,26.91125107,27.11693954
NME2,29.59766769,29.56648827,29.83597755,29.8599987,28.87645531,28.95809174,29.10056686,29.08327103
ALDH2,28.39456177,28.83189201,28.79560089,28.51709366,28.5471611,27.67431641,28.27719498,28.11951447
TUBB,31.61227989,31.67879677,31.66008377,31.70553207,31.49022865,31.51017761,31.76049805,31.42292023
MAPRE1,29.15506363,29.16451645,29.03231049,28.96722031,29.04692459,29.00469208,29.20571327,28.93294907
MPDU1,26.32567024,26.46273232,25.97797203,26.09440231,26.06198502,26.04410172,25.94136429,26.24501419
CDK5,27.57614517,27.41304588,27.5127697,27.3939476,27.43952179,27.62825775,27.5421505,27.91107941
JPT1,25.83308792,24.25904655,25.94297409,25.86535454,25.9595623,26.1509304,25.90832138,25.85014534
JPT2,26.67640305,26.81506729,26.68002892,26.6320076,26.43071365,26.41722107,26.091259,26.03439522
ARF4,30.48970222,30.72036934,30.4919014,30.56138039,30.07660866,30.12521744,30.58010674,30.20361519
ARL6IP5,26.82152939,27.10828972,26.87197113,26.98522377,26.83532906,26.77203178,27.19835472,27.18148804
MIF,32.00061417,32.23380661,32.1452179,32.11978531,31.9621315,31.89403152,31.9573307,32.08970642
PTBP3,27.79550743,27.67747879,27.61371994,27.71056557,28.15942574,28.05491447,28.14082718,27.93736076
SRSF6,28.39705276,28.37828064,28.26780701,28.18162918,23.67313766,28.5138607,28.61544037,28.35068512
HNRNPA1,31.08258438,31.05872536,31.12903023,31.04596138,31.19765282,31.13130188,31.21980095,30.76295471
RGN,24.23549461,25.06993294,25.26076317,25.14988518,23.64743423,24.86527252,24.321558,24.24467659
TRA2B,28.58204651,28.66173363,28.52309036,28.67128181,28.5614357,28.76597595,28.75200272,28.59615898
SNRPA,28.38121223,28.31777573,28.21835709,28.20536423,28.30452156,28.23109818,28.22949409,28.08719635
TRA2A,25.49041748,25.77074623,25.42040443,25.60676384,25.37828827,26.19670486,25.65485382,25.50530624
SNRPB2,25.69781876,26.07834625,26.28174782,24.6550293,24.62604713,26.23618889,26.49243546,26.09454346
SRSF2,29.18423462,29.16324615,29.21031952,29.10908699,29.23237801,29.21657753,29.23603439,28.9256382
SERPINF1,29.70454216,29.57087326,29.40803146,29.57782173,29.41308594,29.70363617,29.53304291,29.32392883
PARK7,32.36934662,32.51192093,32.53138733,32.5772934,32.46419144,32.52713013,32.41465378,32.40474319
NAXE,28.3002491,27.91085052,27.99193954,28.03081131,28.06172752,28.05997467,28.28969193,27.60949898
UBE2K,27.48968315,27.3482399,27.47390366,27.69192314,27.46971893,27.58369637,27.58663368,27.42005157
UBE2D2,27.12849045,27.51412392,27.29052734,26.90023613,27.12642479,27.29175758,27.3631916,27.46567726
ARF6,26.35125923,26.11070061,23.52101517,23.45924187,26.08636665,26.74226952,26.35459137,25.91028976
CD81,28.17697906,27.6624794,28.01371765,27.96642303,28.19544792,28.28506851,28.64223671,28.86929512
NDRG2,28.13824081,28.1024456,28.18034935,28.05775642,28.17121506,27.77962875,27.97710991,27.90999222
LOC780435,30.15206718,30.85608482,30.65215492,30.65164185,31.02194595,29.92677116,30.98807144,31.2225666
ITGAV,26.24085426,26.89873695,26.39533806,26.35188293,25.15185928,25.73603439,25.66142082,25.62995338
SELENOF,24.23235512,26.3692131,25.79555702,26.30921364,25.85521698,24.92543221,25.96496964,25.75580215
EEF1A1,34.15036011,34.22460938,34.30796432,34.28347397,34.09254456,34.08812714,34.11279678,34.04669189
SPARCL1,29.88384438,29.83727074,29.59147453,29.37817574,28.47061157,29.4186039,29.01390457,28.20783234
SLA-3,25.97519684,25.678339,26.25592995,23.73896599,26.64595222,23.73107338,25.34792328,24.1404171
MAVS,25.92764091,25.99178886,25.49905396,25.85152817,26.03166389,25.83074379,26.03336525,26.23686409
P4HA1,24.59563065,25.43787193,25.28542137,25.49127388,24.63232994,24.64557266,24.3789978,23.68851471
CPE,33.80366516,33.76337051,34.11256409,33.9998436,34.34453583,34.60006714,34.73266983,34.38387299
BIN1,27.47545052,27.47010612,27.65696907,27.44750404,27.43125534,27.20088196,27.42702484,27.18319321
C8B,24.08368874,24.43565941,23.81029701,23.81306458,25.10577583,25.64468765,24.75262833,25.19842911
CAPZA1,28.48358345,28.40961075,28.50555611,28.49834633,28.32573128,28.30356216,28.16542816,28.12834358
CAPZA2,29.23185158,29.05499077,29.22080421,29.20177078,29.15499115,29.20580673,29.40914536,29.41256142
MFSD6,25.25774574,25.36232185,25.31637764,25.40642548,25.52969551,25.61834908,25.6831398,25.29932404
CTSB,30.02101898,29.96925354,29.90526581,29.84593964,30.07890129,29.82447624,30.00691414,29.6703701
MICOS13,26.51935387,26.25201797,26.41365814,26.35591888,26.6798954,26.2007885,26.47616196,26.33258438
NDUFA4,23.53454208,26.60964012,26.76331902,26.50919342,26.75569916,26.50886154,26.54683685,27.11108017
MCEE,25.57230568,25.17012596,25.35518074,25.35407066,25.35333061,24.48821449,24.58906746,23.92967033
COX6C,28.8806076,28.72923088,28.66610909,28.73295403,29.02970505,28.92671394,28.70408058,29.05840111
NDUFV2,27.45520973,27.57448578,27.09244919,27.47653389,27.37326813,27.41272163,27.30321503,27.40940857
PSMB7,28.1578846,28.20457077,28.14651871,28.13486671,27.68016434,27.5489254,27.81451797,27.78842926
RPL10A,29.04479027,29.7946701,29.13941193,29.22008896,29.22138023,28.65502548,29.26210403,29.96071815
RPL27,28.16629028,29.55521202,28.28678703,28.27475357,27.94273949,23.75581932,27.57693863,29.47921562
RPS21,29.85149002,29.86546516,29.93185043,29.77171707,29.75673485,29.76338196,29.60486031,29.8781395
RPS26,27.98462486,28.44213486,27.76717758,27.9943161,26.85412407,23.30829239,27.92484665,23.14031601
COX7A2,27.36202049,27.12583351,26.927845,27.4139328,27.28550911,26.95082474,27.00646019,27.33415413
HSBP1,25.44215012,25.54963112,25.1315155,24.96723557,25.11218262,24.68916702,25.28004837,23.79534721
RPIA,24.66617012,24.46313667,23.59464264,24.98441887,25.23032951,24.49342918,25.08560944,24.6286087
CSTB,27.22563744,27.01478195,27.46372986,27.26999283,26.92886162,27.25502777,27.2473526,27.36051559
LGALS3,28.75436211,28.5676136,28.81112099,28.16748619,28.59612274,28.24281693,28.24965858,27.90999222
HSPH1,28.6758976,28.60427666,28.69723511,28.67094421,29.02685928,29.0518055,29.01783752,29.22823334
ADSS2,25.27536774,25.4556942,24.99183273,25.24008942,25.07577896,24.11167145,23.50957298,24.93073273
SDHD,25.94113922,25.77991676,25.57004738,25.49106026,25.10083389,25.92386055,25.58494377,25.91426468
PGRMC2,28.63927269,28.61487961,28.46956253,28.46874809,28.27355385,28.55358315,28.47826958,28.395298
AP3B1,27.39591026,27.44023514,27.51216698,27.62310219,27.24354362,27.0588932,27.21632385,27.19751167
RABGGTA,25.6526947,25.65978813,25.51231766,25.67354774,25.54389191,24.65281487,25.60059547,25.58282089
RPLP0,31.04087639,31.07686424,31.03255844,31.06990433,30.83514977,30.80992699,30.82099724,30.93964767
SFXN1,28.36110115,28.38558006,28.50657845,28.62561226,28.11376381,28.13829041,28.11227417,28.19197083
VPS33A,24.05206108,24.7830677,24.74452972,25.26466942,24.28382874,24.17703629,25.29715538,23.50428391
FASN,30.94370461,30.9114933,30.98060036,31.01597786,31.00054741,31.13955879,31.15067673,31.10954857
PGK1,33.35704803,33.32683563,33.467453,33.36984253,33.09907913,33.10360718,33.05993271,32.98994827
CAPN2,28.92838097,28.99841118,28.94103241,29.19314575,28.93755722,29.06953239,29.05819511,29.03522301
EIF4A3,29.2748661,29.32182312,29.37247849,29.24074936,29.43306732,29.48081398,29.34975815,29.50015259
EIF4A2,31.94506645,31.92941856,31.85511971,31.88729095,31.9479599,31.97103691,32.04188919,32.14625168
EIF4A1,29.47639847,29.51284409,29.5040226,29.56418228,29.28751373,29.25757027,29.0812912,29.04038048
SKIV2L,24.94185638,25.15988731,25.29119492,25.07810211,24.66139412,24.31259155,24.89462662,24.52372742
DPM1,26.34348679,26.49484825,26.22828293,26.47470856,25.94574547,26.11783218,23.70306778,25.80183411
SNCG,26.67303467,26.62016869,26.92580795,26.96576309,27.13310432,27.6689167,27.02633286,27.21539688
SDHB,28.86702919,28.93179321,28.7710247,28.58236885,28.97174835,28.63082886,28.66020393,28.80245781
SCG5,31.70964622,31.70433617,31.65142822,31.88124847,32.314785,32.73080826,32.75140762,32.53538132
LNPEP,27.47961998,27.28400993,27.09335518,27.28029633,27.12504387,27.25898743,27.09446335,27.23077583
RAE1,26.42767906,26.43671227,26.45615005,26.35672569,26.36641312,26.5234127,26.45776176,26.41267395
TOR1A,25.32037735,25.2286129,25.38254929,25.53112411,23.18518639,25.37039375,25.02791405,25.17835617
COPS6,28.25619888,28.30817223,28.34023857,28.45540428,28.41896629,28.39492989,28.33896446,28.47037888
COPS5,27.67579651,27.55449867,27.6123848,27.50582123,27.57166862,27.88617134,27.72994232,27.65758324
COPS2,27.94737434,28.0588932,28.07336998,28.0497303,27.94558907,28.13030815,28.19295883,27.98228836
COPS4,29.28104973,29.1677494,29.25588417,29.17868996,29.17157364,29.2813797,29.20340538,29.33851814
SIRT5,25.71342659,25.53569984,25.51553917,25.66820145,24.26013756,25.76948738,25.68367577,25.23618889
BCAS1,27.1725502,26.98956108,26.74201202,27.22352219,28.01041412,26.07581902,27.14812088,27.15730667
CNPY3,27.39909172,27.59903526,27.51660538,27.39582825,27.11812782,26.9648819,27.35211754,27.36185455
SERPINB9,27.70780373,27.42438316,27.06527519,27.41627121,27.78119278,26.91479111,26.86443329,26.54795647
LMNA,33.89509583,33.95886993,33.99445724,33.89211273,33.70697403,33.652668,33.8217392,33.62636185
SUMO1,26.0843811,25.58141327,25.48046684,24.11041069,25.03649139,24.75173569,24.12651253,24.46812057
TKT,32.87633514,33.03395462,33.00427246,32.93427658,32.62342072,32.70249939,32.79670334,32.68647766
KDM1A,24.50651741,24.09087563,24.61974907,24.47184372,24.69013786,24.64152145,24.70149803,24.40295029
FTO,25.89875984,25.88014603,26.08019829,25.71082878,25.8401165,25.84280396,25.82247734,23.67676353
SNCB,27.46466446,27.10359573,27.67444992,27.84965706,27.3033886,27.90609741,27.81921577,28.01137352
HNRNPAB,29.73385811,29.80951118,29.78454971,29.6749382,29.7465992,29.87835884,30.02960014,29.82973099
CRAT,27.8604126,24.04534721,26.32190895,26.15112495,25.07777596,25.33036423,25.96585083,23.35549355
RPL7,25.14910889,28.24495125,25.65433502,25.67572975,24.51619911,23.72430038,25.26345253,27.93483353
LDHB,32.69413757,32.53993988,32.63387299,32.61671066,32.55469513,32.64383698,32.66057205,32.53626251
LRPAP1,29.34994888,29.1435051,29.26981544,29.22676277,28.84068108,28.98715019,28.97169304,28.67801476
ECI2,25.29519463,24.97792816,25.2561264,23.32704926,24.53242302,24.72858238,25.26105118,25.47642517
CAPZB,30.12644768,30.15966606,30.13075066,30.09358215,30.07673645,30.01438332,29.84680557,29.95129776
CHORDC1,27.49021912,27.5808239,27.70338821,27.56884575,27.74098396,27.58469963,27.57427025,27.75754547
PPP2R5D,25.8158741,25.82539177,25.55367851,25.65411568,25.61298943,25.57931519,26.06251907,26.06794548
SLA-DQB1,25.57166862,25.8230114,25.63267326,24.88477516,26.22699738,24.56946945,24.4590416,24.41331863
SLA-DRB1,27.04071999,27.06023407,26.20046997,26.70977783,27.105896,26.58806419,25.99787331,26.5373745
SLA-2,29.51324081,29.27779388,29.07053185,29.33766747,30.13577271,28.98579216,28.92456436,28.84203148
SLA-DRA,25.71413422,25.8194828,24.02705956,25.40863037,26.06045914,25.40317917,25.36783028,25.43958473
SIRT2,25.1020546,24.95113754,25.28118134,25.52599716,25.68091583,25.65233994,25.63425446,25.73112297
RPL5,29.93873596,30.39733887,29.95393562,30.12262726,29.653368,29.4847374,29.6088295,30.11272049
SPCS1,28.932724,29.23940659,28.87411308,28.84215164,28.68612289,28.74746323,28.8159523,29.02506447
ATP9A,27.35354996,26.96124268,27.29972649,27.35068512,27.85584641,27.58942223,28.01542091,27.59020805
LIMA1,28.28325844,28.34011078,28.34180832,28.35253906,28.43209267,28.36748886,28.58638382,28.23854256
GPX3,29.87914658,29.50485611,29.63721848,29.79873848,30.10462189,30.15978622,30.18659782,29.77401352
F2,27.92059326,27.73072052,27.70497131,27.95715141,28.36252213,28.29937553,27.99382973,28.37840462
RTCB,30.85905075,31.08885193,30.98549461,30.92160225,30.60708427,30.54701424,30.67648697,30.43260956
ABCF1,26.00088501,25.95544434,25.64814758,25.94279671,25.62873077,25.74090576,25.75498772,25.97070694
ADNP,23.98768616,23.90961838,24.51304054,23.49564552,24.81533623,24.81821632,24.76754379,24.45148849
BSG,26.90678596,27.0307579,26.84194183,26.67788124,26.0730629,26.29405594,26.26477814,25.22729111
C4A,28.48039055,28.02770424,28.09556961,28.31898308,26.15923309,29.27219772,28.06327057,29.27070618
CDC37,29.52316475,29.53001213,29.53817749,29.45607185,29.54360771,29.51205254,29.55643654,29.33945274
GNAI1,26.49110603,26.31573868,26.40228462,26.27476311,26.42619133,26.89504242,26.72858238,26.9487114
GNAI2,29.75394821,29.88679695,29.62308502,29.75547791,30.23306465,30.26640129,30.4750843,30.45248222
GNAI3,26.82650757,26.80057716,26.74547768,26.60823059,26.83026123,26.96201515,27.31924057,26.927845
GUSB,27.22600555,27.27204132,27.34832382,27.27204132,27.41586876,27.44545364,27.04458046,26.83978081
H2AFZ,28.69660568,29.06092834,28.65938759,28.67999649,29.1160717,28.94052887,29.20020485,29.75997543
LIPA,28.10134315,27.68979263,27.65143585,27.83382225,28.2565136,28.68575478,28.18584061,27.36644745
LSM2,27.57014847,27.73007202,27.7149601,27.62387085,27.7951355,27.7092514,27.87050056,27.54104233
LOC110258651,27.93049812,27.15073776,27.68378258,26.72507477,28.31674004,30.36411095,27.02221107,29.0287838
PFDN4,25.2443428,24.94476318,24.58247566,25.19377708,24.73623848,23.65668297,23.87975693,25.53470421
PHGDH,27.00281715,27.64505768,28.11565018,27.69935608,26.63533401,26.69948769,26.65621948,25.27604294
PYGL,29.86060524,29.83474159,29.7746582,29.96746826,29.51124191,29.54888916,29.47894478,29.51188278
RAB1B,29.79454613,29.94642639,29.70427895,29.74154663,29.91456223,29.69965363,30.06458282,29.76777649
RAB22A,24.72240639,24.59223557,25.02350998,23.91460991,24.51475334,24.44808769,24.86254311,24.85248184
RAB3A,29.99685097,29.90268135,29.74382591,29.89865112,30.33670998,30.61491394,30.81764603,30.70792007
RAB5A,28.33870888,28.19305229,28.37852859,28.30986404,28.5889225,28.50782585,28.61154175,28.40206528
RBM4B,28.18044472,28.09063339,28.18744659,28.14306831,28.09481621,28.09305382,28.16600227,28.09108734
RHOG,26.13903236,26.08994675,25.6399765,25.81467628,26.25995636,26.26475906,26.23436356,26.38005638
SERPING1,27.6925869,27.0483284,27.03925705,26.9301033,27.441185,27.3512764,27.08040047,27.45512962
TES,28.22802544,28.21521187,28.18395042,28.07546234,28.00142097,28.19465065,28.23758507,28.02939034
TPPP,27.11257172,26.96057892,27.18669128,27.16394234,27.12376213,27.45269775,27.17769241,27.29727936
UCHL5,27.7959404,28.03475189,28.0932045,27.90540886,27.58147049,27.7710247,27.7850647,27.53378487
VAPB,29.29177856,29.44322205,29.17300415,29.33135986,29.27841377,29.23753929,29.25966072,29.35502052
BCKDHB,27.16863441,27.32440186,27.37326813,27.30686951,27.26436615,27.46762085,27.21085358,27.20013428
HEXA,28.4106617,28.29465294,28.53537941,28.50062752,29.21461105,29.07262802,28.56259918,28.60671425
NAGA,27.87660217,27.69178963,27.67256355,27.5808239,28.4986496,27.97738266,27.66234398,27.40283775
PRPF19,29.38358307,29.55853653,29.52280998,29.4063282,29.39304733,29.42562485,29.3703804,29.35688972
ISG15,27.52760887,26.05554581,26.82505226,25.87410736,27.87660217,24.15267181,25.01112938,25.20523453
MEST,25.78181839,25.72808838,25.50932884,25.53430367,25.5109005,25.76572418,25.75335503,25.44509125
GBP1,23.78120232,25.72088051,25.22435951,23.97543716,27.64801025,23.96066856,24.98732758,24.00349808
GNL1,27.61554527,27.43451881,27.51156235,27.57499123,27.46271515,27.4719677,27.59967422,27.66417694
FLOT1,27.4944973,27.49442101,27.46513176,27.43730164,27.58383942,27.20134926,27.32388687,27.36753082
POFUT1,26.53427505,26.37957764,26.31292152,26.48953056,23.90709686,26.65225792,26.6159668,26.20022774
RPS20,29.64512634,29.84288597,29.58520126,29.85361862,29.55037689,29.68219185,29.55897522,29.67959404
RPL23,29.17645645,29.30504227,28.76227379,29.06535339,28.80060768,28.93960571,29.00971985,29.14476967
SERPINC1,30.27453232,29.93396187,30.00851822,30.18529701,30.60204697,30.40314293,30.00771523,30.37129593
SAT2,25.72619247,25.57354736,25.76777077,25.665411,24.20718002,26.74509239,25.40428352,25.99823952
RPLP1,30.27453232,30.45287514,30.30280113,30.28482628,30.14685822,29.8408165,30.2756424,30.21164322
TFAM,27.50937462,27.34409523,27.40462494,27.30773735,27.62359047,27.29184532,27.22094154,27.38286209
GNAS,26.93853951,26.60540771,27.03705788,26.72961998,29.15569115,28.38005638,28.22990608,28.48089218
ADAM10,27.61764908,27.64533234,27.55683899,27.54237175,27.84427834,27.9617939,27.83611298,27.51080894
HSD17B8,24.79776764,25.38791466,25.5349865,25.36746407,25.26459885,24.97469711,25.8484993,26.27854347
ADSL,25.25810623,25.28566742,25.33405113,25.44259453,25.36422729,25.49066353,25.19430161,25.49487877
ATIC,27.21150398,26.9631176,27.40413666,27.1465683,27.20349884,27.30199432,26.84923935,26.83966064
IFI30,25.13045502,24.68163872,25.35746384,24.54733849,24.6861763,24.46396065,25.01426888,23.64775658
ACTR3,29.91227913,30.00865173,29.97076225,29.89691925,30.00611115,29.69617462,29.6872406,29.5815258
ACTR2,28.83930016,28.82526398,28.87249947,28.67979431,28.76629257,28.573946,28.69308662,28.51551628
ARPC1B,27.61645699,27.26400757,27.53971291,27.66363335,27.64416504,27.23480225,27.02231598,27.22324562
ARPC5,27.48277664,27.18091965,27.68612289,27.41037941,27.68598938,27.50945091,27.31250572,27.42446327
APPL1,29.3812542,29.43672562,29.56463623,29.52548218,29.36342049,29.55079842,29.38339806,29.39509201
APPL2,25.66768646,25.72806168,25.68885803,25.45697975,25.41863632,25.50354958,25.1011982,23.51394463
NFS1,25.27916336,25.75501251,24.03155518,23.22678947,25.42351723,25.90412331,26.04476929,26.0729599
